"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"C1043","SMD_1210_CAPC3225X279N","1732.283mil","5220.472mil","1732.283mil","5220.472mil","1732.283mil","5161.417mil","T","90.00","220uF"
"C1040","SMD_1210_CAPC3225X279N","2047.244mil","5220.472mil","2047.244mil","5220.472mil","2047.244mil","5161.417mil","T","90.00","220uF"
"C104","SMD_1210_CAPC3225X279N","2153.543mil","6086.614mil","2153.543mil","6086.614mil","2212.598mil","6086.614mil","T","180.00","220uF"
"C1037","SMD_1210_CAPC3225X279N","1417.323mil","5220.472mil","1417.323mil","5220.472mil","1417.323mil","5161.417mil","T","90.00","220uF"
"C1034","SMD_1210_CAPC3225X279N","1259.842mil","5220.472mil","1259.842mil","5220.472mil","1259.842mil","5161.417mil","T","90.00","220uF"
"C1031","SMD_1210_CAPC3225X279N","1574.803mil","5220.472mil","1574.803mil","5220.472mil","1574.803mil","5161.417mil","T","90.00","220uF"
"C103","SMD_1210_CAPC3225X279N","2153.543mil","5929.134mil","2153.543mil","5929.134mil","2212.598mil","5929.134mil","T","180.00","220uF"
"C1028","SMD_1210_CAPC3225X279N","944.882mil","5220.472mil","944.882mil","5220.472mil","944.882mil","5161.417mil","T","90.00","220uF"
"C1025","SMD_1210_CAPC3225X279N","787.402mil","5220.472mil","787.402mil","5220.472mil","787.402mil","5161.417mil","T","90.00","220uF"
"C1022","SMD_1210_CAPC3225X279N","1102.362mil","5220.472mil","1102.362mil","5220.472mil","1102.362mil","5161.417mil","T","90.00","220uF"
"C102","SMD_1210_CAPC3225X270N","1417.323mil","6559.055mil","1417.323mil","6559.055mil","1358.268mil","6559.055mil","T","0.00","100uF"
"C1019","SMD_1210_CAPC3225X279N","2834.646mil","1708.661mil","2834.646mil","1708.661mil","2834.646mil","1767.716mil","T","270.00","220uF"
"C1016","SMD_1210_CAPC3225X279N","2992.126mil","1708.661mil","2992.126mil","1708.661mil","2992.126mil","1767.716mil","T","270.00","220uF"
"C1013","SMD_1210_CAPC3225X279N","291.339mil","4645.669mil","291.339mil","4645.669mil","350.394mil","4645.669mil","T","180.00","220uF"
"C1010","SMD_1210_CAPC3225X279N","291.339mil","4488.189mil","291.339mil","4488.189mil","350.394mil","4488.189mil","T","180.00","220uF"
"C101","SMD_1210_CAPC3225X270N","1826.772mil","6586.614mil","1826.772mil","6586.614mil","1885.827mil","6586.614mil","T","180.00","100uF"
"C1007","SMD_1210_CAPC3225X279N","2677.165mil","1708.661mil","2677.165mil","1708.661mil","2677.165mil","1767.716mil","T","270.00","220uF"
"C1004","SMD_1210_CAPC3225X279N","2362.205mil","1708.661mil","2362.205mil","1708.661mil","2362.205mil","1767.716mil","T","270.00","220uF"
"C1001","SMD_1210_CAPC3225X279N","2519.685mil","1708.661mil","2519.685mil","1708.661mil","2519.685mil","1767.716mil","T","270.00","220uF"
"C100","SMD_1210_CAPC3225X279N","2476.378mil","685.039mil","2476.378mil","685.039mil","2417.323mil","685.039mil","T","0.00","220uF"
"C10","SMD_0603_CAPC1608X95N","4161.417mil","3700.787mil","4161.417mil","3700.787mil","4192.913mil","3700.787mil","T","180.00","18pF"

